Brand,Year,Engine_CC,Mileage_kmpl,Fuel_Type,Transmission,Kilometers_Driven,Price_Lakh_INR
Toyota,2006,1306,11.2,CNG,Automatic,188648,27.74
Honda,2006,1965,26.28,Diesel,Manual,142006,32.18
Tata,2011,1115,26.97,Electric,Manual,70745,34.48
Maruti,2021,2499,19.62,Petrol,Manual,132566,4.77
Honda,2014,1563,10.29,Electric,Manual,95978,6.8
Toyota,2016,2055,10.98,Diesel,Manual,107244,7.82
Hyundai,2006,1697,25.9,CNG,Manual,85315,28.92
Ford,2014,1752,28.44,Electric,Manual,126988,13.41
Mahindra,2005,2395,12.39,CNG,Manual,169015,21.37
Maruti,2008,2869,8.25,Petrol,Automatic,90449,30.15
Ford,2017,1183,15.28,Electric,Automatic,144480,24.39
Hyundai,2016,902,8.67,CNG,Automatic,125213,3.69
Honda,2015,1699,26.22,Petrol,Manual,188134,16.43
Tata,2014,909,18.81,Diesel,Automatic,182558,3.76
Kia,2019,2295,22.12,Electric,Manual,185827,17.54
Tata,2009,1469,17.05,Electric,Automatic,51508,8.85
Ford,2021,1183,15.6,Electric,Manual,180335,1.54
Toyota,2009,2820,12.89,CNG,Automatic,150094,28.74
Tata,2006,1561,24.95,CNG,Automatic,61749,33.97
Maruti,2013,1685,23.3,Petrol,Manual,120749,33.8
Tata,2010,2926,15.94,Electric,Automatic,146735,11.52
Toyota,2022,2035,15.06,Petrol,Automatic,16662,29.26
Mahindra,2018,1814,8.03,Electric,Automatic,85752,24.24
Honda,2023,2268,9.4,Diesel,Automatic,196042,28.3
Kia,2018,2996,21.71,Electric,Manual,70720,29.85
Ford,2012,809,19.32,Petrol,Manual,109722,34.34
Honda,2021,2365,17.57,CNG,Manual,161249,6.58
Tata,2007,1591,26.21,Diesel,Manual,153765,27.29
Hyundai,2014,2767,19.09,Diesel,Manual,99737,26.09
Honda,2021,1878,16.46,Electric,Automatic,22396,11.14
Mahindra,2015,2462,11.55,Diesel,Manual,31430,14.65
Tata,2012,1543,26.06,Petrol,Manual,136078,7.42
Kia,2005,1250,20.68,Petrol,Manual,9045,32.09
Toyota,2017,1916,10.03,Electric,Manual,129019,30.96
Mahindra,2008,2154,22.28,CNG,Manual,85370,22.07
Tata,2011,2531,17.35,Diesel,Manual,144326,18.64
Mahindra,2018,1986,25.85,Diesel,Automatic,193856,9.3
Honda,2009,1707,28.22,Electric,Automatic,22751,27.95
Kia,2015,2932,21.21,Diesel,Manual,5586,1.77
Toyota,2021,2548,24.1,CNG,Manual,120066,17.0
Tata,2009,1914,9.24,Electric,Manual,85166,30.33
Maruti,2007,2307,20.33,Petrol,Automatic,68146,22.22
Ford,2009,2076,24.62,Diesel,Manual,79983,22.78
Toyota,2019,2613,18.93,Electric,Automatic,48401,3.87
Maruti,2023,2478,21.06,Petrol,Automatic,53887,11.1
Mahindra,2020,2067,27.78,Petrol,Manual,123035,24.07
Hyundai,2012,1863,12.36,Petrol,Automatic,95210,3.16
Toyota,2017,2433,10.16,Electric,Automatic,20218,12.59
Mahindra,2020,1856,23.19,Electric,Manual,146723,13.36
Maruti,2007,1249,26.1,Petrol,Automatic,180331,18.21
Honda,2005,2672,26.71,Petrol,Automatic,128293,13.64
Honda,2013,1424,22.12,Electric,Manual,152769,16.71
Hyundai,2013,2769,26.33,Electric,Manual,64717,19.82
Ford,2021,1684,23.41,CNG,Automatic,135109,5.8
Toyota,2006,1118,9.92,Petrol,Manual,64129,7.55
Toyota,2013,2195,24.76,Diesel,Manual,71968,29.39
Toyota,2023,2174,11.95,Diesel,Manual,83246,16.9
Ford,2017,2146,13.21,Electric,Manual,134674,13.4
Mahindra,2009,1287,16.68,Diesel,Automatic,113090,16.04
Kia,2013,1250,14.92,Electric,Manual,67116,7.36
Kia,2017,1152,15.08,CNG,Manual,115079,9.53
Hyundai,2005,1939,11.72,Electric,Manual,85481,18.77
Toyota,2019,2740,14.47,Petrol,Manual,152793,13.52
Mahindra,2008,2932,8.43,Electric,Automatic,193040,17.43
Honda,2008,1047,18.4,Diesel,Automatic,120245,6.52
Maruti,2014,1367,24.91,Diesel,Automatic,93968,6.74
Mahindra,2010,1483,26.97,Diesel,Automatic,137288,14.36
Ford,2016,1443,26.05,Petrol,Automatic,180942,14.19
Kia,2020,1278,17.16,Electric,Manual,24814,31.09
Kia,2007,1167,24.07,Electric,Automatic,92593,2.62
Honda,2018,2644,14.33,Diesel,Manual,49285,34.76
Honda,2005,1156,9.22,Petrol,Automatic,146595,33.54
Ford,2014,2168,22.87,Diesel,Manual,35307,19.67
Maruti,2019,2266,22.27,Diesel,Automatic,9668,25.58
Honda,2011,2642,25.64,Petrol,Manual,33199,32.83
Hyundai,2008,1859,21.55,Diesel,Automatic,111677,9.91
Maruti,2018,2444,11.45,CNG,Manual,92610,12.07
Honda,2020,1627,26.77,Petrol,Automatic,100454,5.22
Tata,2018,1969,21.8,Diesel,Manual,163118,20.39
Mahindra,2007,2611,25.77,Electric,Automatic,173074,6.84
Honda,2021,2724,25.03,CNG,Manual,199762,32.68
Hyundai,2018,2993,14.55,Electric,Manual,132229,15.96
Toyota,2022,967,9.64,Electric,Automatic,186413,32.31
Honda,2007,886,11.88,CNG,Manual,104962,8.37
Kia,2023,953,10.04,Petrol,Automatic,94483,24.75
Kia,2007,1114,13.36,Diesel,Manual,152881,23.19
Kia,2016,2654,18.11,Electric,Manual,20806,14.89
Toyota,2009,1522,27.95,Electric,Automatic,131457,31.59
Kia,2014,2781,27.18,Electric,Manual,165904,16.07
Tata,2013,2653,23.81,Petrol,Manual,10029,8.15
Honda,2005,2529,8.53,Electric,Manual,10064,34.23
Ford,2017,1928,15.51,Electric,Automatic,157313,16.29
Kia,2007,2823,23.01,Electric,Automatic,103872,8.47
Maruti,2023,1149,10.84,CNG,Manual,130506,13.68
Ford,2015,1623,25.62,CNG,Automatic,54382,22.05
Toyota,2020,1237,28.12,Electric,Automatic,169834,18.65
Tata,2010,2804,15.79,Petrol,Automatic,135291,22.78
Maruti,2007,968,23.53,Petrol,Manual,101541,23.67
Maruti,2023,822,11.26,Diesel,Automatic,134945,5.63
Maruti,2010,1080,23.2,CNG,Manual,43687,12.05
Maruti,2012,1203,8.47,Petrol,Automatic,194205,26.58
Ford,2017,2980,11.32,Electric,Manual,67855,23.29
Ford,2016,1031,23.62,CNG,Manual,199412,4.46
Honda,2014,878,23.66,Petrol,Manual,56777,12.06
Kia,2007,1858,22.11,Diesel,Manual,63380,32.7
Mahindra,2008,1933,18.5,Electric,Automatic,124126,30.38
Honda,2005,2144,22.85,CNG,Automatic,88532,23.97
Honda,2017,2187,25.02,Diesel,Automatic,199583,3.94
Tata,2008,2439,29.26,Diesel,Automatic,119499,21.84
Tata,2015,2237,27.55,CNG,Automatic,11041,1.91
Kia,2023,1346,25.48,Petrol,Manual,38353,23.65
Mahindra,2015,2529,23.28,Electric,Manual,190829,26.0
Tata,2016,2116,20.63,Diesel,Automatic,5421,18.16
Kia,2015,1908,10.65,Diesel,Automatic,47273,1.63
Kia,2010,1708,11.64,CNG,Automatic,88233,23.83
Ford,2016,2024,26.05,CNG,Manual,67482,28.96
Hyundai,2013,1484,25.67,CNG,Manual,156298,21.13
Ford,2014,2903,21.52,Diesel,Manual,150011,25.26
Mahindra,2007,2475,17.65,Petrol,Automatic,45227,4.53
Tata,2007,2913,8.57,Petrol,Manual,27905,25.46
Mahindra,2020,1757,15.2,Electric,Automatic,80466,22.08
Honda,2007,2482,17.25,CNG,Automatic,170506,12.59
Honda,2014,2732,18.69,Electric,Manual,132103,24.46
Mahindra,2015,2404,28.45,Diesel,Automatic,107832,23.13
Hyundai,2012,1501,10.39,Diesel,Automatic,11957,21.58
Hyundai,2010,1620,19.42,Diesel,Manual,68425,7.63
Ford,2015,1687,16.09,Electric,Manual,118933,11.42
Mahindra,2016,2719,29.78,CNG,Automatic,13706,34.71
Tata,2020,2128,26.96,Electric,Automatic,172169,16.01
Ford,2022,1675,17.65,Electric,Automatic,112484,3.49
Toyota,2017,965,29.99,Diesel,Automatic,197928,31.62
Hyundai,2007,1973,19.31,Diesel,Automatic,197611,7.29
Maruti,2019,1356,11.68,Petrol,Automatic,30993,15.02
Ford,2018,1997,20.23,CNG,Automatic,190198,10.81
Honda,2022,1508,12.98,CNG,Automatic,59324,33.79
Ford,2018,1517,22.0,CNG,Automatic,56166,14.17
Mahindra,2009,2403,28.62,Electric,Manual,111946,25.24
Maruti,2018,2944,25.3,Diesel,Automatic,18906,21.55
Mahindra,2012,1900,14.01,Diesel,Manual,175515,2.94
Kia,2019,2819,14.53,Petrol,Automatic,32491,14.37
Honda,2019,2060,9.52,Electric,Manual,67787,14.57
Honda,2023,1090,14.29,CNG,Manual,34535,34.66
Hyundai,2010,2983,10.04,Electric,Automatic,121231,28.7
Ford,2023,2037,18.99,Diesel,Manual,194234,30.2
Hyundai,2012,2917,23.58,Petrol,Manual,174522,12.0
Maruti,2010,1545,24.53,Electric,Manual,154749,12.52
Ford,2019,1997,9.31,Diesel,Manual,179233,18.77
Kia,2007,1498,15.48,Electric,Automatic,177277,22.64
Mahindra,2014,1323,14.34,Diesel,Manual,177846,25.9
Kia,2019,2645,10.29,Electric,Automatic,57266,29.0
Honda,2020,1823,15.97,CNG,Manual,95504,30.75
Maruti,2021,2810,14.59,Electric,Manual,74794,2.32
Toyota,2023,1263,21.96,Electric,Automatic,66905,28.17
Maruti,2015,2464,27.43,CNG,Manual,14362,21.96
Tata,2020,1250,18.01,Electric,Automatic,150327,19.32
Maruti,2009,2219,24.43,Diesel,Automatic,100055,22.55
Kia,2009,2715,11.21,Diesel,Automatic,32138,31.04
Tata,2018,1723,27.69,Diesel,Manual,56345,19.77
Tata,2022,1115,11.36,Diesel,Manual,147847,6.93
Ford,2012,1470,12.23,Diesel,Automatic,131220,16.13
Ford,2009,1497,10.34,CNG,Automatic,127266,32.47
Tata,2011,1792,14.81,CNG,Manual,159867,28.79
Toyota,2020,2176,20.15,Electric,Manual,81071,8.3
Ford,2018,2062,29.74,Diesel,Automatic,11950,25.42
Maruti,2009,1927,25.45,Electric,Manual,163009,10.08
Kia,2013,1706,16.37,Diesel,Automatic,117919,13.18
Maruti,2008,1852,20.67,Electric,Manual,64868,17.21
Toyota,2008,888,21.71,CNG,Automatic,64925,16.27
Honda,2020,2386,26.1,Diesel,Manual,16826,2.48
Hyundai,2021,1163,24.2,CNG,Manual,189793,27.43
Kia,2019,2994,20.52,Electric,Manual,117851,29.85
Ford,2008,1113,22.72,CNG,Manual,166233,19.29
Kia,2010,1347,24.41,CNG,Automatic,21366,7.29
Maruti,2020,1595,10.93,CNG,Manual,119379,9.81
Hyundai,2008,2329,12.41,Petrol,Automatic,148839,5.73
Mahindra,2010,2309,23.15,Electric,Automatic,67846,7.18
Mahindra,2009,2948,26.71,Electric,Automatic,111556,30.86
Ford,2020,906,17.0,Diesel,Manual,165331,17.59
Toyota,2020,1656,29.56,Diesel,Automatic,17496,5.22
Mahindra,2014,1090,12.75,Diesel,Automatic,86876,10.03
Kia,2013,2172,17.17,CNG,Automatic,37804,33.31
Mahindra,2008,1416,16.33,Electric,Automatic,183780,18.56
Honda,2018,2556,28.47,CNG,Automatic,14349,18.77
Honda,2008,2050,14.28,Electric,Manual,78454,19.11
Ford,2016,1776,18.36,CNG,Manual,199971,5.24
Honda,2014,2836,12.12,Diesel,Manual,69135,34.01
Mahindra,2008,2411,19.47,CNG,Manual,190054,4.33
Toyota,2022,2590,26.86,Petrol,Manual,28699,24.95
Tata,2017,1667,14.69,Diesel,Manual,162068,3.44
Tata,2017,957,25.84,Petrol,Automatic,100734,16.36
Ford,2018,1127,28.05,Petrol,Automatic,13698,31.64
Hyundai,2022,2277,9.61,Diesel,Automatic,31190,27.24
Tata,2005,1669,24.64,Petrol,Manual,129147,12.71
Tata,2020,1930,13.62,Petrol,Automatic,50885,19.97
Honda,2019,1040,11.86,Electric,Automatic,5972,7.04
Honda,2009,2187,21.22,CNG,Manual,115711,33.53
Mahindra,2010,2548,23.52,Petrol,Manual,83457,25.24
Ford,2010,2356,16.68,CNG,Manual,103515,14.04
Hyundai,2007,2490,8.86,Petrol,Manual,154787,12.15
Ford,2020,2362,27.99,Diesel,Manual,37006,9.49
Maruti,2016,1212,24.08,Diesel,Automatic,60572,27.85
Kia,2008,2758,13.98,Electric,Automatic,96176,16.06
Hyundai,2005,1368,18.93,Diesel,Manual,22830,12.56
Hyundai,2008,2454,8.61,Electric,Manual,122704,31.82
Toyota,2005,2399,15.46,Diesel,Manual,168179,6.53
Ford,2012,950,19.5,CNG,Manual,188177,10.34
Mahindra,2009,2083,19.38,Petrol,Manual,69030,13.05
Toyota,2006,1055,12.58,Petrol,Automatic,72369,10.21
Hyundai,2016,2908,25.09,Electric,Automatic,85332,21.11
Hyundai,2021,2595,14.57,Diesel,Manual,158205,21.63
Hyundai,2011,2220,20.77,CNG,Manual,7407,3.33
Tata,2015,1985,13.97,CNG,Manual,8305,6.34
Ford,2008,1148,17.35,Diesel,Manual,36653,8.15
Kia,2009,2878,12.57,Petrol,Automatic,198763,3.86
Kia,2010,2918,21.93,Diesel,Manual,29449,5.68
Toyota,2015,1196,17.36,Petrol,Manual,170196,9.53
Hyundai,2005,2849,8.35,Diesel,Manual,154709,13.08
Kia,2014,1958,8.62,Petrol,Automatic,82725,28.01
Honda,2015,945,18.36,Electric,Automatic,96047,8.8
Ford,2021,1063,12.03,CNG,Manual,22506,23.95
Kia,2012,2134,20.87,Diesel,Manual,182188,3.44
Mahindra,2017,1003,16.98,Petrol,Automatic,192782,23.55
Ford,2022,2634,22.4,Petrol,Manual,153965,28.12
Mahindra,2020,2906,28.95,Petrol,Automatic,128590,21.76
Kia,2006,1787,19.63,Electric,Manual,38761,8.25
Honda,2009,2147,25.32,Petrol,Automatic,116971,12.57
Mahindra,2022,2160,24.57,CNG,Automatic,168894,28.47
Tata,2007,2526,28.28,Electric,Manual,129520,15.97
Kia,2021,2780,12.71,Petrol,Manual,134967,10.05
Tata,2020,2489,26.2,CNG,Automatic,159185,32.75
Kia,2010,1707,27.92,Petrol,Manual,81089,22.85
Maruti,2023,1983,16.64,CNG,Manual,174999,28.49
Maruti,2011,2058,14.9,CNG,Manual,76064,2.32
Maruti,2022,2276,28.94,Petrol,Manual,95887,12.87
Mahindra,2018,998,21.81,CNG,Automatic,109403,16.87
Tata,2010,2300,16.37,Diesel,Automatic,65086,21.18
Tata,2012,1856,25.42,Petrol,Automatic,185787,7.86
Tata,2019,1912,14.7,Diesel,Manual,52614,18.18
Honda,2019,2060,11.88,CNG,Manual,89314,24.47
Tata,2019,1983,19.97,Electric,Manual,106196,13.09
Honda,2020,2655,20.46,Electric,Manual,165665,24.66
Maruti,2005,2113,26.17,CNG,Automatic,41888,14.55
Maruti,2015,2702,18.05,Diesel,Manual,15568,17.23
Mahindra,2009,1377,25.92,Petrol,Automatic,139091,6.0
Kia,2009,1134,14.85,Electric,Manual,83165,23.32
Maruti,2010,1820,20.66,Diesel,Automatic,7944,9.01
Kia,2006,2146,12.59,Electric,Manual,182599,29.27
Kia,2010,2762,16.48,Electric,Automatic,93459,20.04
Ford,2018,1410,26.87,CNG,Manual,189215,20.27
Mahindra,2015,1128,12.75,Petrol,Automatic,30117,32.07
Hyundai,2008,1346,25.83,Diesel,Manual,195989,7.11
Hyundai,2013,1138,14.22,Diesel,Manual,127357,19.26
Toyota,2007,1606,8.76,Petrol,Manual,6153,14.3
Ford,2020,1833,10.42,Diesel,Manual,82317,33.87
Mahindra,2015,1229,24.41,Electric,Automatic,47706,28.06
Toyota,2008,2330,13.77,Petrol,Automatic,88092,26.88
Toyota,2005,1605,22.39,Electric,Automatic,199540,8.34
Ford,2020,2496,23.38,Electric,Manual,63643,9.45
Hyundai,2023,2412,15.59,Electric,Manual,156188,2.48
Mahindra,2020,2882,18.45,Petrol,Manual,143791,22.89
Hyundai,2015,2798,16.88,Diesel,Manual,41035,13.92
Toyota,2012,1356,28.84,Electric,Automatic,91424,11.95
Mahindra,2005,2485,15.04,Petrol,Automatic,34554,22.84
Toyota,2013,1290,12.03,Petrol,Automatic,6222,29.26
Tata,2016,2403,16.04,CNG,Automatic,140712,5.96
Ford,2012,1053,22.73,CNG,Automatic,140986,32.28
Kia,2021,816,23.34,CNG,Manual,185825,2.65
Mahindra,2014,1060,28.33,Diesel,Automatic,121176,4.69
Mahindra,2011,2648,27.4,Diesel,Automatic,163809,29.58
Kia,2023,2079,14.34,Diesel,Automatic,173820,18.01
Toyota,2010,2686,18.01,Diesel,Automatic,16086,32.97
Tata,2023,2247,24.44,Electric,Manual,23195,16.97
Honda,2022,1300,28.16,Petrol,Manual,183962,32.53
Kia,2019,1815,15.42,Petrol,Manual,67391,9.53
Ford,2006,2854,17.78,CNG,Automatic,141759,22.15
Hyundai,2018,2022,27.79,Petrol,Automatic,14964,34.81
Toyota,2014,2839,15.89,Diesel,Automatic,182318,14.1
Kia,2020,2485,18.57,Petrol,Manual,189868,1.55
Kia,2011,2899,27.9,Electric,Manual,174745,3.65
Mahindra,2012,2042,25.65,Electric,Manual,51023,30.28
Hyundai,2014,908,13.36,CNG,Automatic,101846,17.98
Hyundai,2019,1720,15.15,Diesel,Manual,141433,19.48
Ford,2012,865,15.77,Petrol,Manual,171021,28.28
Hyundai,2017,1001,28.08,CNG,Manual,82051,28.69
Kia,2016,2617,29.98,Petrol,Automatic,108268,17.49
Honda,2012,1013,25.03,CNG,Automatic,118685,30.25
Maruti,2019,2915,18.66,CNG,Manual,84626,17.19
Toyota,2016,1126,8.22,Electric,Manual,81505,24.11
Maruti,2015,1873,23.34,Electric,Manual,75727,2.62
Kia,2023,1840,16.57,Electric,Manual,107920,6.12
Maruti,2018,1322,21.93,CNG,Automatic,30484,30.02
Kia,2022,1787,21.35,Electric,Automatic,39754,11.99
Maruti,2017,1803,18.58,Electric,Manual,127502,12.71
Hyundai,2008,1303,28.78,Diesel,Manual,164289,23.71
Tata,2021,2048,8.51,Petrol,Manual,61091,21.35
Hyundai,2023,1555,23.67,Petrol,Manual,136572,4.25
Hyundai,2013,2141,17.02,Diesel,Manual,47782,27.15
Ford,2011,2667,23.7,Diesel,Automatic,50306,22.18
Mahindra,2005,2714,22.85,Electric,Automatic,98064,30.15
Mahindra,2011,2181,8.23,Electric,Automatic,153683,19.44
Maruti,2011,2306,14.28,Petrol,Manual,7055,15.38
Kia,2011,2252,12.16,Diesel,Manual,182896,13.94
Ford,2012,2320,11.67,Diesel,Automatic,146141,1.65
Hyundai,2020,2394,24.03,Electric,Manual,70297,2.83
Ford,2007,2687,13.27,Petrol,Automatic,66405,5.9
Maruti,2017,2123,18.44,CNG,Manual,48824,32.64
Mahindra,2014,2931,13.43,Diesel,Automatic,105874,31.0
Tata,2022,2452,20.77,Petrol,Automatic,112892,18.16
Toyota,2011,2143,23.85,Petrol,Manual,189705,7.54
Maruti,2009,2178,15.28,Petrol,Manual,101156,6.39
Ford,2011,1808,21.27,Diesel,Manual,197694,10.08
Tata,2021,2117,26.15,CNG,Automatic,78012,31.94
Toyota,2008,1338,10.07,Electric,Automatic,62037,18.97
Honda,2020,816,23.63,CNG,Manual,26494,28.44
Maruti,2023,1374,15.11,Petrol,Automatic,141795,18.48
Maruti,2014,2602,10.7,Diesel,Automatic,172429,21.92
Honda,2007,1862,20.0,Diesel,Automatic,113387,21.94
Honda,2007,929,12.98,CNG,Manual,153729,2.55
Maruti,2021,2962,26.07,CNG,Automatic,135465,16.42
Honda,2014,2273,8.94,Diesel,Manual,110848,30.45
Hyundai,2021,1749,10.17,CNG,Manual,80973,17.88
Toyota,2021,1868,19.46,Electric,Automatic,74246,16.08
Toyota,2008,1015,20.96,Electric,Automatic,182599,19.14
Toyota,2010,2423,24.06,Electric,Manual,127916,14.26
Hyundai,2016,2238,13.7,Petrol,Automatic,171780,18.77
Kia,2021,1802,26.52,CNG,Automatic,40847,6.03
Honda,2021,2746,28.97,Diesel,Manual,197631,33.93
Tata,2014,2263,18.98,Petrol,Manual,190063,2.64
Honda,2011,1416,24.73,Diesel,Automatic,131688,17.69
Maruti,2020,2669,19.55,CNG,Automatic,121968,8.53
Mahindra,2017,1100,9.53,CNG,Manual,198965,3.45
Ford,2007,1784,15.17,Petrol,Automatic,187558,23.33
Ford,2006,1994,9.92,Petrol,Manual,95849,34.5
Toyota,2020,1205,29.76,Electric,Manual,137490,26.61
Honda,2010,960,13.04,Petrol,Manual,107851,10.01
Tata,2010,2618,21.99,Electric,Manual,64129,18.03
Maruti,2017,2375,14.26,Petrol,Manual,84119,3.17
Hyundai,2011,825,22.37,Electric,Automatic,198821,19.31
Kia,2009,882,12.63,CNG,Automatic,156024,4.83
Hyundai,2011,972,25.28,Diesel,Manual,116556,28.12
Tata,2006,1798,10.44,CNG,Manual,169211,3.4
Maruti,2021,2508,27.69,Electric,Manual,45345,1.81
Toyota,2017,805,26.49,CNG,Manual,59527,30.36
Honda,2020,1324,22.93,Petrol,Manual,187747,33.08
Maruti,2006,2910,9.48,Petrol,Manual,124188,4.4
Ford,2009,2845,12.59,Diesel,Automatic,118243,10.84
Kia,2022,1560,26.91,Diesel,Manual,141722,26.35
Hyundai,2011,1004,10.68,CNG,Manual,183787,19.58
Kia,2015,1696,11.43,Diesel,Automatic,6418,33.3
Kia,2015,2588,19.97,Petrol,Automatic,70170,14.54
Tata,2021,2887,14.03,Petrol,Manual,172041,1.61
Tata,2020,1988,12.89,Petrol,Manual,30202,2.16
Honda,2017,2835,20.67,Electric,Manual,85985,20.42
Tata,2009,2352,16.2,Electric,Manual,51352,26.7
Tata,2020,1676,11.09,CNG,Manual,115932,27.99
Maruti,2020,1624,19.77,Electric,Manual,9307,32.04
Ford,2020,2282,16.51,Diesel,Automatic,64343,9.17
Toyota,2018,2616,24.16,Petrol,Manual,89555,26.24
Honda,2010,1901,10.26,CNG,Manual,72879,29.21
Maruti,2006,1638,21.65,Electric,Automatic,131039,29.52
Toyota,2018,1399,17.6,CNG,Manual,63353,15.29
Kia,2020,2761,16.93,CNG,Automatic,134450,22.47
Maruti,2017,1737,13.11,Diesel,Automatic,53069,19.98
Mahindra,2019,1224,8.67,Diesel,Automatic,124696,21.52
Maruti,2016,2937,26.65,Diesel,Manual,122906,10.95
Tata,2013,1796,15.18,CNG,Automatic,27382,24.39
Toyota,2022,2067,22.98,CNG,Automatic,181182,25.29
Honda,2018,1221,28.85,Diesel,Manual,109027,8.06
Honda,2008,2005,20.43,Electric,Automatic,147076,16.36
Toyota,2012,2457,16.74,Petrol,Automatic,123428,15.64
Tata,2012,2900,13.9,Diesel,Automatic,75512,26.59
Hyundai,2020,1813,28.55,Electric,Manual,191293,23.83
Maruti,2014,1484,23.01,CNG,Automatic,74574,17.45
Tata,2021,1092,22.64,CNG,Automatic,125786,23.36
Mahindra,2005,1877,17.38,Electric,Manual,107138,10.31
Ford,2022,815,26.59,Electric,Automatic,113295,9.28
Kia,2014,975,23.7,CNG,Manual,94607,9.54
Toyota,2008,2363,14.23,CNG,Automatic,155340,2.49
Ford,2005,2229,21.19,CNG,Manual,182761,24.65
Maruti,2008,2290,17.46,CNG,Manual,120412,34.53
Honda,2008,2703,8.14,Diesel,Automatic,178347,11.85
Kia,2008,928,25.77,CNG,Automatic,129292,32.65
Ford,2021,1683,10.7,CNG,Manual,26232,21.82
Hyundai,2013,2067,19.22,Electric,Automatic,85894,9.04
Ford,2023,1225,15.4,Electric,Manual,180574,1.9
Mahindra,2017,1549,15.53,Electric,Automatic,145818,25.75
Honda,2008,1543,18.5,CNG,Automatic,131829,24.84
Toyota,2009,1826,29.93,Electric,Manual,165142,9.18
Maruti,2017,1278,16.98,CNG,Automatic,143169,12.65
Toyota,2020,1775,12.01,CNG,Automatic,160951,31.58
Kia,2009,843,21.5,Electric,Automatic,35408,6.77
Maruti,2012,1746,13.2,Petrol,Automatic,95215,29.49
Tata,2020,2359,10.32,Diesel,Manual,143570,7.17
Hyundai,2005,2739,9.1,Diesel,Manual,128243,17.64
Tata,2010,898,8.5,Petrol,Manual,133081,18.22
Tata,2015,970,17.49,Petrol,Manual,91582,17.32
Toyota,2020,947,17.39,CNG,Automatic,122535,11.15
Kia,2009,2970,12.08,Electric,Manual,141939,9.99
Hyundai,2020,911,25.25,Diesel,Manual,17140,26.06
Ford,2011,1822,10.84,Diesel,Manual,63452,10.74
Maruti,2023,867,28.14,Petrol,Automatic,10338,21.93
Maruti,2005,1627,20.93,Electric,Automatic,81143,29.86
Mahindra,2013,2552,8.61,Diesel,Manual,154353,29.54
Honda,2022,2431,29.19,Diesel,Automatic,173660,7.1
Mahindra,2017,2109,14.77,CNG,Automatic,22098,23.43
Ford,2019,959,17.9,CNG,Manual,174771,21.68
Mahindra,2007,2584,14.25,CNG,Manual,149625,10.95
Maruti,2014,2608,24.03,Diesel,Manual,102441,14.61
Toyota,2013,1813,18.68,Diesel,Automatic,22586,11.05
Tata,2017,1676,10.91,CNG,Manual,191308,19.49
Kia,2020,1351,10.29,CNG,Automatic,141841,28.42
Tata,2007,1975,23.96,Electric,Automatic,51585,30.9
Tata,2019,1963,13.22,Diesel,Manual,67063,25.71
Hyundai,2021,2190,11.03,Diesel,Automatic,156435,17.7
Maruti,2018,1951,18.99,Petrol,Automatic,118026,33.6
Ford,2011,2994,25.66,CNG,Manual,76780,20.39
Ford,2020,2108,14.13,CNG,Automatic,80047,17.53
Kia,2012,2292,14.08,CNG,Automatic,44920,30.2
Toyota,2008,2041,26.35,Diesel,Automatic,89160,7.68
Hyundai,2019,1235,11.25,Electric,Automatic,32342,6.79
Honda,2009,1531,21.57,Diesel,Automatic,114783,27.72
Toyota,2017,1968,29.01,Petrol,Automatic,38742,30.66
Mahindra,2010,2664,26.51,Petrol,Manual,33714,3.94
Toyota,2009,2100,9.36,Electric,Manual,73094,27.1
Toyota,2021,2577,15.04,CNG,Manual,15701,15.72
Tata,2011,859,11.13,Petrol,Manual,97445,25.07
Toyota,2010,2433,28.88,Diesel,Automatic,71856,6.02
Ford,2006,1937,29.69,Petrol,Manual,63923,34.1
Mahindra,2015,2318,13.17,Petrol,Manual,94124,31.02
Mahindra,2011,1135,22.73,Electric,Manual,129788,15.1
Maruti,2012,1630,26.52,Electric,Manual,96896,31.43
Toyota,2009,2392,13.14,Diesel,Manual,28634,31.48
Tata,2022,1084,12.13,CNG,Manual,193672,16.95
Toyota,2020,2976,8.25,Electric,Manual,6240,33.22
Honda,2018,2715,17.06,Electric,Manual,56721,34.22
Honda,2016,2801,27.79,CNG,Manual,112245,8.78
Tata,2021,1759,27.87,Petrol,Manual,8322,3.73
Maruti,2009,2421,10.81,Diesel,Manual,114782,12.59
Maruti,2018,870,12.5,Diesel,Automatic,191687,17.88
Mahindra,2010,1921,16.98,Petrol,Manual,112229,4.6
Mahindra,2019,2123,25.17,CNG,Automatic,191778,6.21
Hyundai,2011,1683,21.46,CNG,Manual,134482,34.05
Tata,2018,1898,19.3,Electric,Manual,94617,26.2
Toyota,2022,942,21.02,CNG,Automatic,146650,30.81
Kia,2005,1846,10.12,Diesel,Automatic,138485,34.03
Tata,2010,1868,18.51,Diesel,Automatic,150841,14.17
Hyundai,2007,891,29.83,Diesel,Automatic,138977,24.54
Mahindra,2009,2881,9.95,CNG,Automatic,146760,7.66
Tata,2016,1477,19.42,Petrol,Automatic,7554,19.98
Tata,2015,1181,14.5,Diesel,Automatic,45211,8.53
Mahindra,2017,2503,19.88,Diesel,Manual,25666,6.87
Ford,2020,1765,20.62,Petrol,Automatic,174496,4.8
Hyundai,2022,1979,20.7,Electric,Automatic,93955,20.92
Mahindra,2021,1300,26.75,CNG,Automatic,39296,33.32
Maruti,2021,1258,16.57,Diesel,Automatic,38618,5.59
